detector_name,split,fpr,tpr,threshold
svm_tfidf,test,0.005636978579481398,0.9923809523809524,0.41882217196989063
svm_tfidf,test,0.005636978579481398,0.9927619047619047,0.4051116193161164
svm_tfidf,test,0.005824877865464111,0.9927619047619047,0.3783336320538595
svm_tfidf,test,0.005824877865464111,0.9929523809523809,0.37808774748439533
svm_tfidf,test,0.005918827508455468,0.9929523809523809,0.37596415242223274
svm_tfidf,test,0.005918827508455468,0.9933333333333333,0.37097230267209363
svm_tfidf,test,0.006106726794438181,0.9933333333333333,0.365589730782189
svm_tfidf,test,0.006106726794438181,0.9935238095238095,0.3650637422498734
svm_tfidf,test,0.006294626080420894,0.9935238095238095,0.35286786549222576
svm_tfidf,test,0.006294626080420894,0.993904761904762,0.34342413853072035
svm_tfidf,test,0.006764374295377677,0.993904761904762,0.3258924604011417
svm_tfidf,test,0.006764374295377677,0.9940952380952381,0.3124312222373244
svm_tfidf,test,0.007046223224351747,0.9940952380952381,0.3023201269808926
svm_tfidf,test,0.007046223224351747,0.9946666666666667,0.2989900811073175
svm_tfidf,test,0.00723412251033446,0.9946666666666667,0.2938505755879237
svm_tfidf,test,0.00723412251033446,0.9948571428571429,0.29169804657774845
svm_tfidf,test,0.007609921082299887,0.9948571428571429,0.2732338794445334
svm_tfidf,test,0.007609921082299887,0.9950476190476191,0.2722804067342255
svm_tfidf,test,0.00807966929725667,0.9950476190476191,0.2587975439467401
svm_tfidf,test,0.00807966929725667,0.9952380952380953,0.2585809465523246
svm_tfidf,test,0.00836151822623074,0.9952380952380953,0.2555325611332767
svm_tfidf,test,0.00836151822623074,0.9954285714285714,0.2533326165124828
svm_tfidf,test,0.00892521608417888,0.9954285714285714,0.24063112067393286
svm_tfidf,test,0.00892521608417888,0.9956190476190476,0.2393853316425946
svm_tfidf,test,0.009301014656144307,0.9956190476190476,0.23117008725676638
svm_tfidf,test,0.009301014656144307,0.9958095238095238,0.22762586539516103
svm_tfidf,test,0.01005261180007516,0.9958095238095238,0.21789728981062673
svm_tfidf,test,0.01005261180007516,0.996,0.21307908605000173
svm_tfidf,test,0.012119503945885006,0.996,0.15824461753478364
svm_tfidf,test,0.012119503945885006,0.9963809523809524,0.15574012139491747
svm_tfidf,test,0.012213453588876362,0.9963809523809524,0.15419904920285088
svm_tfidf,test,0.012213453588876362,0.9967619047619047,0.1497896716084503
svm_tfidf,test,0.012589252160841788,0.9967619047619047,0.14582573296098658
svm_tfidf,test,0.012589252160841788,0.9973333333333333,0.13236465426064942
